CA004086160	,-49.20774647887324,-49.20774647887324
CA005010240	,-36.19777158774373,-36.19777158774373
CA005012796	,-32.6099706744868,-32.6099706744868
CA005021529	,-21.265822784810126,-21.265822784810126
CA005022129	,-15.383522727272727,-15.383522727272727
CA005030160	,-25.889830508474578,-25.889830508474578
CA005031111	,-33.61031518624642,-33.61031518624642
CA005040789	,-8.125,-8.125
CA005040FJ3	,-49.01162790697674,-49.01162790697674
CA005041686	,-36.76724137931034,-36.76724137931034
CA00504AKCQ	,-92.57042253521126,-92.57042253521126
CA006016527	,-48.0958904109589,-48.0958904109589
CA006034077	,1.8333333333333333,1.8333333333333333
CA006040020	,-281.42857142857144,-281.42857142857144
CA006041109	,-42.54957507082153,-42.54957507082153
CA006043452	,-10.119047619047619,-10.119047619047619
CA006068145	,22.600694444444443,22.600694444444443
CA006069K90	,-16.450276243093924,-16.450276243093924
CA006075543	,11.03125,11.03125
CA006078285	,-41.41095890410959,-41.41095890410959
CA006092925	,18.432876712328767,18.432876712328767
CA006101250	,12.892561983471074,12.892561983471074
CA006101265	,25.704419889502763,25.704419889502763
CA006101874	,36.95890410958904,36.95890410958904
CA006104025	,21.61111111111111,21.61111111111111
CA006104175	,43.832417582417584,43.832417582417584
CA006106398	,-15.561643835616438,-15.561643835616438
CA006107247	,17.63888888888889,17.63888888888889
CA006110439	,55.924528301886795,55.924528301886795
CA006110HK7	,21.97142857142857,21.97142857142857
CA006113490	,33.97553516819572,33.97553516819572
CA006117684	,29.575342465753426,29.575342465753426
CA00611K661	,27.632508833922262,27.632508833922262
CA006130257	,66.95592286501378,66.95592286501378
CA006139533	,55.4054054054054,55.4054054054054
CA006149625	,43.82596685082873,43.82596685082873
CA006151866	,37.33516483516483,37.33516483516483
CA006153300	,52.276712328767125,52.276712328767125
CA006153357	,5.122324159021407,5.122324159021407
CA006155877	,62.234432234432234,62.234432234432234
CA006158520	,57.95580110497237,57.95580110497237
CA006159048	,17.03601108033241,17.03601108033241
CA006164433	,22.3463687150838,22.3463687150838
CA006166452	,18.753424657534246,18.753424657534246
CA006169647	,21.5014164305949,21.5014164305949
CA007013100	,-218.88888888888889,-218.88888888888889
CA00701LF83	,-34.32203389830509,-34.32203389830509
CA007022160	,19.901685393258425,19.901685393258425
CA007023240	,-134.28571428571428,-134.28571428571428
CA007024254	,-0.7734806629834254,-0.7734806629834254
CA007025280	,71.5,71.5
CA007026915	,-176.36363636363637,-176.36363636363637
CA007027083	,-17.63013698630137,-17.63013698630137
CA007027725	,-8.96358543417367,-8.96358543417367
CA007028292	,14.972602739726028,14.972602739726028
CA007033650	,11.904109589041095,11.904109589041095
CA007040MMN	,-40.69467787114846,-40.69467787114846
CA007041330	,-200.16129032258064,-200.16129032258064
CA007046619	,-50.04739336492891,-50.04739336492891
CA007047396	,6.483516483516484,6.483516483516484
CA00704GBFF	,-175.0,-175.0
CA007050240	,-13.613698630136986,-13.613698630136986
CA007052820	,-35.24495677233429,-35.24495677233429
CA007055685	,-24.64622641509434,-24.64622641509434
CA007056120	,-207.09677419354838,-207.09677419354838
CA007056480	,-2.257617728531856,-2.257617728531856
CA007056600	,-229.33333333333334,-229.33333333333334
CA007058220	,-226.33333333333334,-226.33333333333334
CA007063560	,-28.68804664723032,-28.68804664723032
CA007083480	,-22.13888888888889,-22.13888888888889
CA007084560	,-53.255494505494504,-53.255494505494504
CA007085106	,-55.509641873278234,-55.509641873278234
CA007088760	,-23.107734806629836,-23.107734806629836
CA00708DBCE	,-241.29032258064515,-241.29032258064515
CA007098600	,-40.136986301369866,-40.136986301369866
CA00709BBDH	,-41.044378698224854,-41.044378698224854
CA008100515	,-75.09836065573771,-75.09836065573771
CA008100590	,6.054794520547945,6.054794520547945
CA008102201	,6.239316239316239,6.239316239316239
CA008103200	,-3.0767123287671234,-3.0767123287671234
CA008103845	,2.3972602739726026,2.3972602739726026
CA008201000	,7.109589041095891,7.109589041095891
CA008202500	,16.575342465753426,16.575342465753426
CA008202590	,15.95890410958904,15.95890410958904
CA008203100	,31.424657534246574,31.424657534246574
CA008203520	,31.822580645161292,31.822580645161292
CA008203535	,14.643835616438356,14.643835616438356
CA008204453	,19.767123287671232,19.767123287671232
CA008204600	,31.511627906976745,31.511627906976745
CA008205200	,24.26027397260274,24.26027397260274
CA008206208	,-12.360406091370558,-12.360406091370558
CA008300300	,8.824657534246576,8.824657534246576
CA008300510	,14.804469273743017,14.804469273743017
CA008300525	,10.095890410958905,10.095890410958905
CA008400350	,-21.972789115646258,-21.972789115646258
CA008400359	,-27.70949720670391,-27.70949720670391
CA008400698	,-12.698630136986301,-12.698630136986301
CA008401700	,-17.323287671232876,-17.323287671232876
CA008401799	,-11.315068493150685,-11.315068493150685
CA008402309	,6.931506849315069,6.931506849315069
CA008402450	,8.443526170798899,8.443526170798899
CA008402471	,-32.389502762430936,-32.389502762430936
CA008402966	,-17.17808219178082,-17.17808219178082
CA008403401	,-46.73424657534247,-46.73424657534247
CA008403800	,-2.5753424657534247,-2.5753424657534247
CF000004405	,195.0551181102362,195.0551181102362
CF000004453	,183.60344827586206,183.60344827586206
CHM00045005	,217.8825910931174,217.8825910931174
CHM00051431	,24.816438356164383,24.816438356164383
CHM00051656	,47.43076923076923,47.43076923076923
CHM00051716	,51.63013698630137,51.63013698630137
CHM00052418	,23.827397260273973,23.827397260273973
CHM00053276	,-4.265753424657534,-4.265753424657534
CHM00053336	,-6.027397260273973,-6.027397260273973
CHM00054539	,60.49315068493151,60.49315068493151
CHM00054776	,94.27397260273973,94.27397260273973
CHM00054857	,100.56438356164384,100.56438356164384
CHM00056021	,-85.62191780821918,-85.62191780821918
CHM00056294	,134.93150684931507,134.93150684931507
CHM00056462	,33.679452054794524,33.679452054794524
CHM00056651	,81.41095890410959,81.41095890410959
CHM00056768	,117.1945205479452,117.1945205479452
CHM00057083	,89.48219178082192,89.48219178082192
CHM00057461	,134.64931506849314,134.64931506849314
CHM00058040	,97.05753424657534,97.05753424657534
CHM00058238	,115.99178082191781,115.99178082191781
CHM00058367	,130.6904109589041,130.6904109589041
CHM00058847	,172.03561643835616,172.03561643835616
CHM00059663	,202.35890410958905,202.35890410958905
CHM00059948	,234.10194174757282,234.10194174757282
CHM00059981	,250.448,250.448
CIM00085418	,156.90625,156.90625
CIM00085574	,69.33333333333333,69.33333333333333
CIM00085682	,78.49824561403508,78.49824561403508
CO000080342	,148.38630136986302,148.38630136986302
COM00080234	,210.91304347826087,
COM00080315	,225.98507462686567,225.98507462686567
CT000004659	,199.72727272727272,199.72727272727272
CUM00078369	,236.95215311004785,236.95215311004785
CY000176090	,141.16438356164383,141.16438356164383
CYE00115564	,28.70967741935484,28.70967741935484
DA000021100	,56.32876712328767,56.32876712328767
EI000003965	,60.92054794520548,60.92054794520548
EN000026214	,-62.666666666666664,-62.666666666666664
EN000026229	,-20.166666666666668,-20.166666666666668
EZM00011723	,45.72053872053872,45.72053872053872
FGM00081408	,219.05,219.05
FI000002401	,-1.715068493150685,-1.715068493150685
FIE00141855	,32.92054794520548,32.92054794520548
FIE00142035	,21.0,21.0
FIE00142116	,5.7835616438356166,5.7835616438356166
FIE00142266	,15.115068493150686,15.115068493150686
FIE00142311	,39.271232876712325,39.271232876712325
FIE00142476	,17.194520547945206,17.194520547945206
FIE00142521	,10.882191780821918,10.882191780821918
FIE00142881	,18.895890410958906,18.895890410958906
FIE00144222	,27.72876712328767,27.72876712328767
FIE00144702	,5.49041095890411,5.49041095890411
FIE00145242	,-9.8,-9.8
FIE00145452	,-12.747945205479452,-12.747945205479452
FIE00145677	,-21.54794520547945,-21.54794520547945
FIE00145947	,-25.397260273972602,-25.397260273972602
FIE00146067	,-55.78356164383562,-55.78356164383562
FIE00146343	,-46.605479452054794,-46.605479452054794
FIE00146403	,-57.88767123287671,-57.88767123287671
FIE00146778	,-50.635616438356166,-50.635616438356166
FJ000091680	,206.56666666666666,206.56666666666666
FKM00088889	,30.086330935251798,30.086330935251798
FMC00914254	,236.05333333333334,236.05333333333334
FMC00914761	,249.03301886792454,249.03301886792454
FPM00091945	,232.39473684210526,232.39473684210526
FRM00007181	,55.30331753554503,55.30331753554503
FRM00007607	,78.18930041152264,78.18930041152264
FRM00007661	,117.61093247588424,117.61093247588424
FRM00007790	,112.10822510822511,112.10822510822511
GB000064503	,210.0,210.0
GBM00064551	,224.2058823529412,224.2058823529412
GG000037177	,146.72972972972974,146.72972972972974
GG000037279	,102.32978723404256,102.32978723404256
GG000037432	,41.61576354679803,41.61576354679803
GG000037513	,86.55555555555556,86.55555555555556
GG000037621	,99.64197530864197,99.64197530864197
GGM00037196	,-5.284931506849315,-5.284931506849315
GHM00065416	,217.53125,217.53125
GLE00147041	,-77.20905923344948,-77.20905923344948
GME00102185	,67.81917808219178,67.81917808219178
GME00102332	,32.9972602739726,32.9972602739726
GME00102380	,43.70958904109589,43.70958904109589
GMM00010235	,55.40926640926641,55.40926640926641
GMM00010385	,1.52,1.52
GMM00010526	,40.02888086642599,40.02888086642599
GMM00010574	,-42.35,-42.35
GMM00010736	,34.78656126482213,34.78656126482213
GMM00010838	,43.964630225080384,43.964630225080384
GMM00010850	,39.327586206896555,39.327586206896555
GR000016734	,130.3178082191781,130.3178082191781
GRE00105246	,101.83013698630137,101.83013698630137
GV000001818	,210.76,210.76
GVM00061833	,None,NaN
HRE00105203	,69.82783882783883,69.82783882783883
HUM00012882	,52.726027397260275,52.726027397260275
ID000097340	,None,NaN
ID000097502	,258.0,258.0
IDM00096749	,232.56338028169014,232.56338028169014
IDM00096797	,232.14285714285714,232.14285714285714
IDM00097016	,254.0,254.0
IDM00097748	,224.0,
IDM00097796	,229.83333333333334,229.83333333333334
IN003020100	,194.0909090909091,194.0909090909091
IN004051800	,199.17460317460316,199.17460317460316
IN004122600	,182.85714285714286,182.85714285714286
IN009130300	,227.834008097166,227.834008097166
IN017111200	,217.62,217.62
IN019070100	,210.17021276595744,210.17021276595744
IN023101700	,161.28571428571428,161.28571428571428
IN024140101	,249.19496855345912,249.19496855345912
IRM00040708	,46.40816326530612,46.40816326530612
IRM00040729	,82.24193548387096,82.24193548387096
IRM00040798	,62.69090909090909,62.69090909090909
IRM00040858	,158.75,158.75
IRM00040879	,195.66129032258064,195.66129032258064
IS000051690	,156.0557768924303,156.0557768924303
IT000160220	,-6.260273972602739,-6.260273972602739
ITE00100550	,99.64931506849315,99.64931506849315
ITM00016149	,97.1256830601093,97.1256830601093
ITM00016410	,179.37142857142857,179.37142857142857
IV000005592	,228.71764705882353,228.71764705882353
IVM00065545	,216.50915750915752,216.50915750915752
JA000047406	,41.53968253968254,41.53968253968254
JA000047412	,58.19786096256684,58.19786096256684
JA000047433	,53.02857142857143,53.02857142857143
JA000047520	,177.33333333333334,177.33333333333334
JA000047598	,102.07407407407408,102.07407407407408
JA000047616	,135.14,135.14
JA000047622	,170.25,170.25
JA000047637	,80.30555555555556,80.30555555555556
JA000047670	,120.84433962264151,120.84433962264151
JA000047805	,225.4,225.4
JA000047895	,135.8063063063063,135.8063063063063
JA000047940	,255.2,255.2
JM000078388	,229.78761061946904,229.78761061946904
KNM00047055	,71.64788732394366,71.64788732394366
KZ000034398	,51.271186440677965,51.271186440677965
KZ000035085	,-28.234234234234233,-28.234234234234233
KZ000035376	,-15.087336244541484,-15.087336244541484
KZ000035478	,17.71794871794872,17.71794871794872
KZ000035796	,11.961643835616439,11.961643835616439
KZ000036186	,-22.637860082304528,-22.637860082304528
KZ000036498	,-16.34234234234234,-16.34234234234234
KZ000036639	,-16.21576763485477,-16.21576763485477
KZ000038049	,54.477732793522264,54.477732793522264
LG000026326	,-70.0,-70.0
LH000026614	,43.52876712328767,43.52876712328767
LH000026629	,35.73972602739726,35.73972602739726
LO000011934	,7.66027397260274,7.66027397260274
LOE00116364	,1.4794520547945205,1.4794520547945205
LY000062124	,156.65134099616859,156.65134099616859
LYE00147744	,140.48039215686273,140.48039215686273
LYE00147750	,130.1658031088083,130.1658031088083
LYM00062008	,155.98245614035088,155.98245614035088
LYM00062062	,153.34545454545454,153.34545454545454
MA000067095	,194.97560975609755,194.97560975609755
MA000067161	,187.1990291262136,187.1990291262136
MA000067197	,194.5,194.5
MAM00067107	,91.84269662921348,91.84269662921348
MAM00067113	,193.06179775280899,193.06179775280899
MGM00044203	,-180.16402116402116,-180.16402116402116
MGM00044230	,-71.02202643171806,-71.02202643171806
MGM00044287	,-66.21186440677967,-66.21186440677967
MGM00044305	,-68.78828828828829,-68.78828828828829
MGM00044347	,-23.17808219178082,-23.17808219178082
ML000061202	,224.3293172690763,224.3293172690763
ML000061223	,221.96943231441048,221.96943231441048
ML000061250	,149.0,
MLM00061265	,235.35294117647058,235.35294117647058
MOE00147752	,130.3991769547325,130.3991769547325
MOM00060155	,133.83557046979865,133.83557046979865
MQW00022701	,203.4139344262295,203.4139344262295
MR000061415	,159.47222222222223,159.47222222222223
MR000061421	,217.49099099099098,217.49099099099098
MUM00041256	,235.41772151898735,235.41772151898735
MUM00041262	,None,NaN
MUM00041316	,227.56410256410257,227.56410256410257
MX000001014	,81.72451790633609,81.72451790633609
MX000002034	,162.2087912087912,162.2087912087912
MX000003012	,111.91208791208791,111.91208791208791
MX000004011	,210.19736842105263,210.19736842105263
MX000008085	,130.5045871559633,130.5045871559633
MX000008103	,3.6864406779661016,3.6864406779661016
MX000008172	,39.58661417322835,39.58661417322835
MX000013002	,54.72857142857143,54.72857142857143
MX000020334	,198.1206896551724,198.1206896551724
MX000021021	,84.62912087912088,84.62912087912088
MX000024027	,175.986301369863,175.986301369863
MX000026031	,163.0958904109589,163.0958904109589
MX000026067	,125.39156626506023,125.39156626506023
MX000027030	,221.56438356164384,221.56438356164384
MX000027039	,222.41839762611275,222.41839762611275
MX000028086	,183.4794520547945,183.4794520547945
MX000030033	,207.76712328767124,207.76712328767124
MX000031011	,201.94520547945206,201.94520547945206
MX000032019	,87.18232044198895,87.18232044198895
MX000032067	,113.13461538461539,113.13461538461539
MX000076458	,247.51724137931035,247.51724137931035
MX000766800	,125.58823529411765,125.58823529411765
MXM00076539	,92.48263888888889,92.48263888888889
MXM00076593	,234.8167701863354,234.8167701863354
MXM00076632	,87.95,87.95
MXM00076647	,197.86567164179104,197.86567164179104
MXM00076695	,204.2925170068027,204.2925170068027
MY000096491	,241.57260273972602,241.57260273972602
MYM00048647	,232.885,232.885
MZ000067261	,205.03424657534248,205.03424657534248
MZ000067297	,208.2325581395349,208.2325581395349
MZM00067315	,200.85,200.85
NCW00082608	,197.82329317269077,197.82329317269077
NLE00101982	,60.09041095890411,60.09041095890411
NLE00102114	,54.92876712328767,54.92876712328767
NLE00102474	,51.75068493150685,51.75068493150685
NLE00102489	,50.446575342465756,50.446575342465756
NLE00141789	,49.512328767123286,49.512328767123286
NLM00006310	,77.58082191780822,77.58082191780822
NOE00109459	,21.545205479452054,21.545205479452054
NOE00109777	,5.32054794520548,5.32054794520548
NOE00109885	,30.115068493150684,30.115068493150684
NOE00109966	,-41.708454810495624,-41.708454810495624
NOE00110725	,67.3972602739726,67.3972602739726
NP000444540	,116.14285714285714,116.14285714285714
NZ000093417	,88.31506849315069,88.31506849315069
NZ000933090	,96.33972602739726,96.33972602739726
NZ000939450	,45.84931506849315,45.84931506849315
NZ000939870	,91.25479452054795,91.25479452054795
PA000086033	,172.1904761904762,172.1904761904762
PE000084377	,219.7110266159696,219.7110266159696
PEM00084401	,192.30366492146598,192.30366492146598
PEM00084782	,130.63809523809525,130.63809523809525
PKM00041715	,197.56190476190477,197.56190476190477
POM00008501	,157.15129151291512,157.15129151291512
POM00008570	,55.0,
PSW00040309	,242.5095890410959,242.5095890410959
RMC00914399	,242.6259259259259,242.6259259259259
ROE00100829	,53.19178082191781,53.19178082191781
ROE00100898	,54.897222222222226,54.897222222222226
ROE00100901	,61.13972602739726,61.13972602739726
ROE00108890	,51.50684931506849,51.50684931506849
ROE00108899	,57.35616438356164,57.35616438356164
RPM00098135	,226.1860465116279,226.1860465116279
RPM00098330	,225.33333333333334,225.33333333333334
RQC00660736	,175.44137931034481,175.44137931034481
RQC00665908	,178.35874439461884,178.35874439461884
RSE00150640	,-107.1013698630137,-107.1013698630137
RSM00020087	,-181.23287671232876,-181.23287671232876
RSM00020891	,-166.47397260273974,-166.47397260273974
RSM00021611	,-175.08767123287672,-175.08767123287672
RSM00021647	,-158.82739726027398,-158.82739726027398
RSM00021965	,-159.13294797687863,-159.13294797687863
